Date,AwayTeam,HomeTeam,temperature,windSpeed,windDirection,precipitation
24-06-2015,Houston Astros,Los Angeles Angels of Anaheim,79,6,out to Rightfield,Sunny
26-06-2015,Seattle Mariners,Los Angeles Angels of Anaheim,79,6,out to Rightfield,Cloudy
27-06-2015,Seattle Mariners,Los Angeles Angels of Anaheim,74,8,out to Centerfield.,Wind8mphouttoCenterfield
28-06-2015,Seattle Mariners,Los Angeles Angels of Anaheim,86,6,out to Centerfield,Cloudy
29-06-2015,New York Yankees,Los Angeles Angels of Anaheim,78,8,out to Centerfield,Cloudy
30-06-2015,New York Yankees,Los Angeles Angels of Anaheim,80,4,out to Rightfield,Cloudy
01-07-2015,New York Yankees,Los Angeles Angels of Anaheim,83,8,out to Rightfield,Overcast
17-07-2015,Boston Red Sox,Los Angeles Angels of Anaheim,81,8,out to Centerfield,Sunny
18-07-2015,Boston Red Sox,Los Angeles Angels of Anaheim,70,9,out to Rightfield.,Wind9mphouttoRightfield
21-07-2015,Minnesota Twins,Los Angeles Angels of Anaheim,76,6,out to Rightfield.,Wind6mphouttoRightfield
22-07-2015,Minnesota Twins,Los Angeles Angels of Anaheim,79,7,out to Centerfield,Sunny
23-07-2015,Minnesota Twins,Los Angeles Angels of Anaheim,79,4,in unknown direction,Sunny
24-07-2015,Texas Rangers,Los Angeles Angels of Anaheim,79,6,out to Rightfield,Sunny
25-07-2015,Texas Rangers,Los Angeles Angels of Anaheim,86,7,out to Rightfield,Sunny
26-07-2015,Texas Rangers,Los Angeles Angels of Anaheim,82,9,out to Centerfield,Sunny
03-08-2015,Cleveland Indians,Los Angeles Angels of Anaheim,80,8,out to Rightfield,Cloudy
04-08-2015,Cleveland Indians,Los Angeles Angels of Anaheim,84,5,out to Rightfield,Sunny
05-08-2015,Cleveland Indians,Los Angeles Angels of Anaheim,86,6,out to Rightfield,Sunny
07-08-2015,Baltimore Orioles,Los Angeles Angels of Anaheim,73,8,out to Centerfield,Cloudy
08-08-2015,Baltimore Orioles,Los Angeles Angels of Anaheim,75,6,out to Leftfield,Sunny
09-08-2015,Baltimore Orioles,Los Angeles Angels of Anaheim,74,5,out to Rightfield,Cloudy
17-08-2015,Chicago White Sox,Los Angeles Angels of Anaheim,79,6,out to Rightfield,Sunny
18-08-2015,Chicago White Sox,Los Angeles Angels of Anaheim,76,9,out to Centerfield,Sunny
19-08-2015,Chicago White Sox,Los Angeles Angels of Anaheim,75,3,in unknown direction,Sunny
20-08-2015,Chicago White Sox,Los Angeles Angels of Anaheim,75,6,out to Rightfield,Sunny
21-08-2015,Toronto Blue Jays,Los Angeles Angels of Anaheim,75,10,out to Centerfield,Sunny
22-08-2015,Toronto Blue Jays,Los Angeles Angels of Anaheim,78,6,out to Centerfield,Sunny
23-08-2015,Toronto Blue Jays,Los Angeles Angels of Anaheim,79,6,out to Rightfield,Sunny
04-09-2015,Texas Rangers,Los Angeles Angels of Anaheim,73,4,out to Leftfield,Sunny
05-09-2015,Texas Rangers,Los Angeles Angels of Anaheim,78,9,out to Centerfield,Sunny
06-09-2015,Texas Rangers,Los Angeles Angels of Anaheim,84,3,in unknown direction,Cloudy
07-09-2015,Los Angeles Dodgers,Los Angeles Angels of Anaheim,89,5,out to Rightfield,Sunny
08-09-2015,Los Angeles Dodgers,Los Angeles Angels of Anaheim,91,6,out to Rightfield,Cloudy
09-09-2015,Los Angeles Dodgers,Los Angeles Angels of Anaheim,93,5,from Left to Right,Cloudy
11-09-2015,Houston Astros,Los Angeles Angels of Anaheim,82,9,out to Centerfield,Cloudy
12-09-2015,Houston Astros,Los Angeles Angels of Anaheim,90,5,out to Rightfield,Cloudy
13-09-2015,Houston Astros,Los Angeles Angels of Anaheim,87,3,out to Leftfield,Sunny
25-09-2015,Seattle Mariners,Los Angeles Angels of Anaheim,83,4,out to Centerfield,Sunny
26-09-2015,Seattle Mariners,Los Angeles Angels of Anaheim,82,4,out to Rightfield,Sunny
27-09-2015,Seattle Mariners,Los Angeles Angels of Anaheim,90,5,out to Rightfield,Sunny
28-09-2015,Oakland Athletics,Los Angeles Angels of Anaheim,80,4,out to Rightfield,Sunny
29-09-2015,Oakland Athletics,Los Angeles Angels of Anaheim,79,2,in unknown direction,Sunny
30-09-2015,Oakland Athletics,Los Angeles Angels of Anaheim,88,7,out to Centerfield,Sunny
06-04-2015,San Francisco Giants,Arizona Diamondbacks,81,7,from Left to Right,Sunny
07-04-2015,San Francisco Giants,Arizona Diamondbacks,79,13,out to Rightfield,Cloudy
08-04-2015,San Francisco Giants,Arizona Diamondbacks,74,7,out to Rightfield,Sunny
10-04-2015,Los Angeles Dodgers,Arizona Diamondbacks,82,6,in from Centerfield,Sunny
11-04-2015,Los Angeles Dodgers,Arizona Diamondbacks,83,10,in unknown direction,Sunny
12-04-2015,Los Angeles Dodgers,Arizona Diamondbacks,77,8,out to Centerfield,Cloudy
21-04-2015,Texas Rangers,Arizona Diamondbacks,86,8,out to Rightfield,Cloudy
22-04-2015,Texas Rangers,Arizona Diamondbacks,85,6,in from Centerfield,Sunny
24-04-2015,Pittsburgh Pirates,Arizona Diamondbacks,77,5,in unknown direction,Sunny
25-04-2015,Pittsburgh Pirates,Arizona Diamondbacks,77,15,in unknown direction.,Wind15mphinunknowndirection
26-04-2015,Pittsburgh Pirates,Arizona Diamondbacks,72,5,in unknown direction,Cloudy
27-04-2015,Colorado Rockies,Arizona Diamondbacks,85,5,out to Rightfield,Sunny
28-04-2015,Colorado Rockies,Arizona Diamondbacks,89,5,in unknown direction,Sunny
29-04-2015,Colorado Rockies,Arizona Diamondbacks,92,5,in unknown direction,Sunny
07-05-2015,San Diego Padres,Arizona Diamondbacks,84,12,in unknown direction,Cloudy
08-05-2015,San Diego Padres,Arizona Diamondbacks,70,12,in unknown direction,Cloudy
09-05-2015,San Diego Padres,Arizona Diamondbacks,75,6,in unknown direction,Cloudy
10-05-2015,San Diego Padres,Arizona Diamondbacks,80,5,in from Leftfield,Sunny
11-05-2015,Washington Nationals,Arizona Diamondbacks,94,5,out to Rightfield,Sunny
12-05-2015,Washington Nationals,Arizona Diamondbacks,89,12,in unknown direction.,Wind12mphinunknowndirection
13-05-2015,Washington Nationals,Arizona Diamondbacks,85,5,out to Rightfield,Sunny
22-05-2015,Chicago Cubs,Arizona Diamondbacks,78,10,in unknown direction,Cloudy
23-05-2015,Chicago Cubs,Arizona Diamondbacks,84,8,in unknown direction,Sunny
24-05-2015,Chicago Cubs,Arizona Diamondbacks,77,0,NoWind,InDome
01-06-2015,Atlanta Braves,Arizona Diamondbacks,99,8,from Left to Right,Cloudy
02-06-2015,Atlanta Braves,Arizona Diamondbacks,100,8,out to Rightfield,Sunny
03-06-2015,Atlanta Braves,Arizona Diamondbacks,77,0,NoWind,InDome
04-06-2015,New York Mets,Arizona Diamondbacks,91,13,in unknown direction.,Wind13mphinunknowndirection
05-06-2015,New York Mets,Arizona Diamondbacks,74,0,NoWind,InDome
06-06-2015,New York Mets,Arizona Diamondbacks,97,10,in unknown direction,Cloudy
07-06-2015,New York Mets,Arizona Diamondbacks,75,0,NoWind,InDome
17-06-2015,Los Angeles Angels of Anaheim,Arizona Diamondbacks,79,0,NoWind,InDome
18-06-2015,Los Angeles Angels of Anaheim,Arizona Diamondbacks,80,0,NoWind,InDome
19-06-2015,San Diego Padres,Arizona Diamondbacks,81,0,NoWind,InDome
20-06-2015,San Diego Padres,Arizona Diamondbacks,79,0,NoWind,InDome
21-06-2015,San Diego Padres,Arizona Diamondbacks,79,0,NoWind,InDome
29-06-2015,Los Angeles Dodgers,Arizona Diamondbacks,81,0,NoWind,InDome
30-06-2015,Los Angeles Dodgers,Arizona Diamondbacks,83,0,NoWind,InDome
01-07-2015,Los Angeles Dodgers,Arizona Diamondbacks,81,0,NoWind,InDome
02-07-2015,Colorado Rockies,Arizona Diamondbacks,81,0,NoWind,InDome
03-07-2015,Colorado Rockies,Arizona Diamondbacks,78,0,NoWind,InDome
04-07-2015,Colorado Rockies,Arizona Diamondbacks,79,0,NoWind,InDome
05-07-2015,Colorado Rockies,Arizona Diamondbacks,76,0,NoWind,InDome
17-07-2015,San Francisco Giants,Arizona Diamondbacks,82,0,NoWind,InDome
18-07-2015,San Francisco Giants,Arizona Diamondbacks,79,0,NoWind,InDome
19-07-2015,San Francisco Giants,Arizona Diamondbacks,78,0,NoWind,InDome
20-07-2015,Miami Marlins,Arizona Diamondbacks,79,0,NoWind,InDome
21-07-2015,Miami Marlins,Arizona Diamondbacks,79,0,NoWind,InDome
22-07-2015,Miami Marlins,Arizona Diamondbacks,79,0,NoWind,InDome
23-07-2015,Milwaukee Brewers,Arizona Diamondbacks,79,0,NoWind,InDome
24-07-2015,Milwaukee Brewers,Arizona Diamondbacks,79,0,NoWind,InDome
25-07-2015,Milwaukee Brewers,Arizona Diamondbacks,79,0,NoWind,InDome
26-07-2015,Milwaukee Brewers,Arizona Diamondbacks,76,0,NoWind,InDome
07-08-2015,Cincinnati Reds,Arizona Diamondbacks,81,0,NoWind,InDome
08-08-2015,Cincinnati Reds,Arizona Diamondbacks,79,0,NoWind,InDome
09-08-2015,Cincinnati Reds,Arizona Diamondbacks,77,0,NoWind,InDome
10-08-2015,Philadelphia Phillies,Arizona Diamondbacks,78,0,NoWind,InDome
11-08-2015,Philadelphia Phillies,Arizona Diamondbacks,75,0,NoWind,InDome
12-08-2015,Philadelphia Phillies,Arizona Diamondbacks,75,0,NoWind,InDome
24-08-2015,St. Louis Cardinals,Arizona Diamondbacks,80,0,NoWind,InDome
25-08-2015,St. Louis Cardinals,Arizona Diamondbacks,79,0,NoWind,InDome
26-08-2015,St. Louis Cardinals,Arizona Diamondbacks,78,0,NoWind,InDome
27-08-2015,St. Louis Cardinals,Arizona Diamondbacks,78,0,NoWind,InDome
28-08-2015,Oakland Athletics,Arizona Diamondbacks,78,0,NoWind,InDome
29-08-2015,Oakland Athletics,Arizona Diamondbacks,78,0,NoWind,InDome
30-08-2015,Oakland Athletics,Arizona Diamondbacks,77,0,NoWind,InDome
07-09-2015,San Francisco Giants,Arizona Diamondbacks,77,0,NoWind,InDome
08-09-2015,San Francisco Giants,Arizona Diamondbacks,78,0,NoWind,InDome
09-09-2015,San Francisco Giants,Arizona Diamondbacks,76,0,NoWind,InDome
11-09-2015,Los Angeles Dodgers,Arizona Diamondbacks,78,0,NoWind,InDome
12-09-2015,Los Angeles Dodgers,Arizona Diamondbacks,77,0,NoWind,InDome
13-09-2015,Los Angeles Dodgers,Arizona Diamondbacks,75,0,NoWind,InDome
14-09-2015,San Diego Padres,Arizona Diamondbacks,76,0,NoWind,InDome
15-09-2015,San Diego Padres,Arizona Diamondbacks,92,7,out to Rightfield,Sunny
16-09-2015,San Diego Padres,Arizona Diamondbacks,96,9,in unknown direction,Cloudy
29-09-2015,Colorado Rockies,Arizona Diamondbacks,98,9,from Left to Right,Sunny
30-09-2015,Colorado Rockies,Arizona Diamondbacks,105,10,from Left to Right,Sunny
01-10-2015,Colorado Rockies,Arizona Diamondbacks,104,11,from Left to Right,Sunny
02-10-2015,Houston Astros,Arizona Diamondbacks,91,12,from Right to Left,Sunny
03-10-2015,Houston Astros,Arizona Diamondbacks,88,4,from Left to Right,Sunny
04-10-2015,Houston Astros,Arizona Diamondbacks,75,0,NoWind,InDome
10-04-2015,New York Mets,Atlanta Braves,65,6,from Left to Right.,Wind6mphfromLefttoRight
11-04-2015,New York Mets,Atlanta Braves,76,8,from Left to Right,Cloudy
12-04-2015,New York Mets,Atlanta Braves,63,8,from Right to Left.,Wind8mphfromRighttoLeft
13-04-2015,Miami Marlins,Atlanta Braves,67,3,from Right to Left,Overcast
14-04-2015,Miami Marlins,Atlanta Braves,79,7,from Left to Right,Cloudy
15-04-2015,Miami Marlins,Atlanta Braves,68,2,from Right to Left.,Wind2mphfromRighttoLeft
27-04-2015,Washington Nationals,Atlanta Braves,64,11,from Left to Right,Overcast
28-04-2015,Washington Nationals,Atlanta Braves,70,7,from Right to Left,Cloudy
29-04-2015,Washington Nationals,Atlanta Braves,63,3,from Left to Right.,Wind3mphfromLefttoRight
30-04-2015,Cincinnati Reds,Atlanta Braves,71,15,from Left to Right,Sunny
01-05-2015,Cincinnati Reds,Atlanta Braves,66,11,from Left to Right,Sunny
02-05-2015,Cincinnati Reds,Atlanta Braves,74,4,from Left to Right,Cloudy
03-05-2015,Cincinnati Reds,Atlanta Braves,74,9,from Right to Left,Cloudy
04-05-2015,Philadelphia Phillies,Atlanta Braves,78,7,from Right to Left,Cloudy
05-05-2015,Philadelphia Phillies,Atlanta Braves,78,12,from Right to Left,Cloudy
06-05-2015,Philadelphia Phillies,Atlanta Braves,80,3,from Right to Left,Sunny
19-05-2015,Tampa Bay Rays,Atlanta Braves,80,9,from Left to Right.,Wind9mphfromLefttoRight
20-05-2015,Tampa Bay Rays,Atlanta Braves,84,8,from Left to Right,Cloudy
21-05-2015,Milwaukee Brewers,Atlanta Braves,74,17,from Left to Right,Cloudy
22-05-2015,Milwaukee Brewers,Atlanta Braves,77,3,in from Rightfield,Cloudy
23-05-2015,Milwaukee Brewers,Atlanta Braves,81,8,from Right to Left,Sunny
24-05-2015,Milwaukee Brewers,Atlanta Braves,79,7,from Right to Left,Cloudy
05-06-2015,Pittsburgh Pirates,Atlanta Braves,83,7,from Left to Right,Cloudy
06-06-2015,Pittsburgh Pirates,Atlanta Braves,88,8,from Right to Left,Cloudy
07-06-2015,Pittsburgh Pirates,Atlanta Braves,86,7,from Right to Left,Cloudy
08-06-2015,San Diego Padres,Atlanta Braves,86,8,from Left to Right,Cloudy
09-06-2015,San Diego Padres,Atlanta Braves,72,13,out to Centerfield,Drizzle
10-06-2015,San Diego Padres,Atlanta Braves,81,7,from Right to Left,Cloudy
11-06-2015,San Diego Padres,Atlanta Braves,74,2,from Left to Right,Cloudy
17-06-2015,Boston Red Sox,Atlanta Braves,93,9,out to Centerfield,Cloudy
18-06-2015,Boston Red Sox,Atlanta Braves,75,2,out to Centerfield,Overcast
19-06-2015,New York Mets,Atlanta Braves,89,12,from Left to Right,Cloudy
20-06-2015,New York Mets,Atlanta Braves,79,9,from Left to Right,Cloudy
21-06-2015,New York Mets,Atlanta Braves,93,8,from Left to Right,Cloudy
30-06-2015,Washington Nationals,Atlanta Braves,86,12,from Left to Right,Cloudy
01-07-2015,Washington Nationals,Atlanta Braves,71,7,from Left to Right,Drizzle
02-07-2015,Washington Nationals,Atlanta Braves,82,12,from Right to Left.,Wind12mphfromRighttoLeft
03-07-2015,Philadelphia Phillies,Atlanta Braves,77,9,from Left to Right.,Wind9mphfromLefttoRight
04-07-2015,Philadelphia Phillies,Atlanta Braves,82,8,from Left to Right,Cloudy
05-07-2015,Philadelphia Phillies,Atlanta Braves,81,11,from Left to Right,Cloudy
17-07-2015,Chicago Cubs,Atlanta Braves,93,5,from Left to Right,Cloudy
18-07-2015,Chicago Cubs,Atlanta Braves,84,10,from Right to Left,Cloudy
19-07-2015,Chicago Cubs,Atlanta Braves,86,17,from Left to Right,Cloudy
20-07-2015,Los Angeles Dodgers,Atlanta Braves,92,4,from Left to Right,Cloudy
21-07-2015,Los Angeles Dodgers,Atlanta Braves,85,7,from Left to Right,Overcast
22-07-2015,Los Angeles Dodgers,Atlanta Braves,87,5,from Left to Right,Cloudy
03-08-2015,San Francisco Giants,Atlanta Braves,91,4,from Right to Left,Cloudy
04-08-2015,San Francisco Giants,Atlanta Braves,94,8,out to Centerfield,Cloudy
05-08-2015,San Francisco Giants,Atlanta Braves,86,15,from Right to Left,Cloudy
06-08-2015,Miami Marlins,Atlanta Braves,80,12,from Left to Right,Drizzle
07-08-2015,Miami Marlins,Atlanta Braves,87,11,from Left to Right,Cloudy
08-08-2015,Miami Marlins,Atlanta Braves,90,2,from Right to Left,Cloudy
09-08-2015,Miami Marlins,Atlanta Braves,90,7,from Right to Left.,Wind7mphfromRighttoLeft
14-08-2015,Arizona Diamondbacks,Atlanta Braves,85,6,from Right to Left,Cloudy
15-08-2015,Arizona Diamondbacks,Atlanta Braves,88,5,from Right to Left,Cloudy
16-08-2015,Arizona Diamondbacks,Atlanta Braves,85,3,from Right to Left,Cloudy
24-08-2015,Colorado Rockies,Atlanta Braves,87,11,from Left to Right,Cloudy
25-08-2015,Colorado Rockies,Atlanta Braves,81,14,in unknown direction,Sunny
26-08-2015,Colorado Rockies,Atlanta Braves,83,10,from Right to Left,Cloudy
28-08-2015,New York Yankees,Atlanta Braves,80,6,from Right to Left,Cloudy
29-08-2015,New York Yankees,Atlanta Braves,78,6,from Right to Left,Cloudy
30-08-2015,New York Yankees,Atlanta Braves,69,7,from Right to Left,Overcast
31-08-2015,Miami Marlins,Atlanta Braves,81,2,from Left to Right.,Wind2mphfromLefttoRight
01-09-2015,Miami Marlins,Atlanta Braves,86,3,from Right to Left,Cloudy
02-09-2015,Miami Marlins,Atlanta Braves,85,1,from Left to Right,Cloudy
10-09-2015,New York Mets,Atlanta Braves,70,7,from Right to Left,Overcast
11-09-2015,New York Mets,Atlanta Braves,81,8,out to Centerfield,Cloudy
12-09-2015,New York Mets,Atlanta Braves,76,12,from Left to Right,Cloudy
13-09-2015,New York Mets,Atlanta Braves,71,17,from Left to Right,Sunny
15-09-2015,Toronto Blue Jays,Atlanta Braves,74,6,from Right to Left,Cloudy
16-09-2015,Toronto Blue Jays,Atlanta Braves,75,6,from Right to Left.,Wind6mphfromRighttoLeft
17-09-2015,Toronto Blue Jays,Atlanta Braves,80,8,from Right to Left,Cloudy
18-09-2015,Philadelphia Phillies,Atlanta Braves,80,6,from Right to Left,Sunny
19-09-2015,Philadelphia Phillies,Atlanta Braves,86,5,from Left to Right,Sunny
20-09-2015,Philadelphia Phillies,Atlanta Braves,86,7,from Left to Right,Cloudy
29-09-2015,Washington Nationals,Atlanta Braves,74,2,from Right to Left.,Wind2mphfromRighttoLeft
30-09-2015,Washington Nationals,Atlanta Braves,78,12,from Left to Right,Cloudy
01-10-2015,Washington Nationals,Atlanta Braves,66,8,in from Centerfield,Drizzle
02-10-2015,St. Louis Cardinals,Atlanta Braves,61,10,from Right to Left,Overcast
10-04-2015,Toronto Blue Jays,Baltimore Orioles,51,2,from Right to Left,Rain
11-04-2015,Toronto Blue Jays,Baltimore Orioles,61,14,out to Leftfield,Sunny
12-04-2015,Toronto Blue Jays,Baltimore Orioles,60,3,from Left to Right,Sunny
13-04-2015,New York Yankees,Baltimore Orioles,68,9,in from Leftfield,Sunny
14-04-2015,New York Yankees,Baltimore Orioles,56,4,in from Centerfield,Overcast
15-04-2015,New York Yankees,Baltimore Orioles,66,1,out to Centerfield,Overcast
24-04-2015,Boston Red Sox,Baltimore Orioles,57,7,from Left to Right,Sunny
25-04-2015,Boston Red Sox,Baltimore Orioles,51,5,out to Rightfield,Overcast
26-04-2015,Boston Red Sox,Baltimore Orioles,61,3,in from Leftfield,Sunny
29-04-2015,Chicago White Sox,Baltimore Orioles,73,4,out to Leftfield,Sunny
11-05-2015,Toronto Blue Jays,Baltimore Orioles,78,5,in from Leftfield.,Wind5mphinfromLeftfield
12-05-2015,Toronto Blue Jays,Baltimore Orioles,86,4,out to Rightfield,Cloudy
13-05-2015,Toronto Blue Jays,Baltimore Orioles,66,5,in from Rightfield,Cloudy
15-05-2015,Los Angeles Angels of Anaheim,Baltimore Orioles,70,2,from Left to Right,Cloudy
16-05-2015,Los Angeles Angels of Anaheim,Baltimore Orioles,69,1,out to Leftfield,Overcast
17-05-2015,Los Angeles Angels of Anaheim,Baltimore Orioles,81,6,out to Rightfield.,Wind6mphouttoRightfield
19-05-2015,Seattle Mariners,Baltimore Orioles,80,6,out to Rightfield,Cloudy
20-05-2015,Seattle Mariners,Baltimore Orioles,66,4,in from Rightfield,Sunny
21-05-2015,Seattle Mariners,Baltimore Orioles,51,2,in from Rightfield,Rain
25-05-2015,Houston Astros,Baltimore Orioles,80,5,out to Leftfield,Sunny
26-05-2015,Houston Astros,Baltimore Orioles,81,5,out to Leftfield,Sunny
27-05-2015,Houston Astros,Baltimore Orioles,74,1,in from Rightfield.,Wind1mphinfromRightfield
29-05-2015,Tampa Bay Rays,Baltimore Orioles,79,6,out to Leftfield,Cloudy
30-05-2015,Tampa Bay Rays,Baltimore Orioles,84,8,out to Leftfield,Cloudy
31-05-2015,Tampa Bay Rays,Baltimore Orioles,86,6,out to Centerfield,Cloudy
09-06-2015,Boston Red Sox,Baltimore Orioles,82,4,from Right to Left,Cloudy
10-06-2015,Boston Red Sox,Baltimore Orioles,82,5,out to Rightfield,Cloudy
11-06-2015,Boston Red Sox,Baltimore Orioles,90,2,from Left to Right,Sunny
12-06-2015,New York Yankees,Baltimore Orioles,89,4,out to Rightfield,Cloudy
13-06-2015,New York Yankees,Baltimore Orioles,88,2,in from Leftfield,Cloudy
14-06-2015,New York Yankees,Baltimore Orioles,92,1,out to Leftfield,Overcast
15-06-2015,Philadelphia Phillies,Baltimore Orioles,79,2,out to Rightfield,Cloudy
16-06-2015,Philadelphia Phillies,Baltimore Orioles,88,3,out to Rightfield,Cloudy
26-06-2015,Cleveland Indians,Baltimore Orioles,76,3,from Right to Left,Cloudy
29-06-2015,Texas Rangers,Baltimore Orioles,81,5,from Right to Left,Cloudy
30-06-2015,Texas Rangers,Baltimore Orioles,81,8,out to Leftfield,Cloudy
01-07-2015,Texas Rangers,Baltimore Orioles,83,3,out to Rightfield.,Wind3mphouttoRightfield
02-07-2015,Texas Rangers,Baltimore Orioles,72,3,out to Leftfield,Overcast
10-07-2015,Washington Nationals,Baltimore Orioles,83,4,from Left to Right,Sunny
11-07-2015,Washington Nationals,Baltimore Orioles,83,5,from Right to Left,Sunny
12-07-2015,Washington Nationals,Baltimore Orioles,84,3,out to Centerfield,Overcast
27-07-2015,Atlanta Braves,Baltimore Orioles,82,3,out to Rightfield,Cloudy
28-07-2015,Atlanta Braves,Baltimore Orioles,86,6,out to Leftfield,Sunny
29-07-2015,Atlanta Braves,Baltimore Orioles,80,3,out to Leftfield.,Wind3mphouttoLeftfield
30-07-2015,Detroit Tigers,Baltimore Orioles,83,2,out to Rightfield,Cloudy
31-07-2015,Detroit Tigers,Baltimore Orioles,87,2,out to Rightfield,Sunny
01-08-2015,Detroit Tigers,Baltimore Orioles,88,1,in from Centerfield,Sunny
02-08-2015,Detroit Tigers,Baltimore Orioles,85,2,out to Centerfield.,Wind2mphouttoCenterfield
14-08-2015,Oakland Athletics,Baltimore Orioles,81,4,out to Leftfield,Sunny
15-08-2015,Oakland Athletics,Baltimore Orioles,85,2,out to Leftfield,Sunny
16-08-2015,Oakland Athletics,Baltimore Orioles,86,4,from Left to Right,Sunny
17-08-2015,Oakland Athletics,Baltimore Orioles,87,2,out to Centerfield,Cloudy
18-08-2015,New York Mets,Baltimore Orioles,81,2,out to Leftfield.,Wind2mphouttoLeftfield
19-08-2015,New York Mets,Baltimore Orioles,85,4,from Right to Left,Cloudy
20-08-2015,Minnesota Twins,Baltimore Orioles,74,2,out to Leftfield.,Wind2mphouttoLeftfield
21-08-2015,Minnesota Twins,Baltimore Orioles,80,5,from Left to Right,Cloudy
22-08-2015,Minnesota Twins,Baltimore Orioles,80,4,from Left to Right,Sunny
23-08-2015,Minnesota Twins,Baltimore Orioles,80,3,in from Rightfield.,Wind3mphinfromRightfield
31-08-2015,Tampa Bay Rays,Baltimore Orioles,86,2,out to Centerfield,Overcast
01-09-2015,Tampa Bay Rays,Baltimore Orioles,90,4,out to Leftfield,Sunny
02-09-2015,Tampa Bay Rays,Baltimore Orioles,85,1,out to Rightfield.,Wind1mphouttoRightfield
11-09-2015,Kansas City Royals,Baltimore Orioles,81,5,in from Leftfield,Sunny
12-09-2015,Kansas City Royals,Baltimore Orioles,72,0,NoWind,Overcast
13-09-2015,Kansas City Royals,Baltimore Orioles,66,5,from Left to Right,Cloudy
14-09-2015,Boston Red Sox,Baltimore Orioles,76,5,out to Rightfield,Sunny
15-09-2015,Boston Red Sox,Baltimore Orioles,78,2,out to Centerfield,Sunny
16-09-2015,Boston Red Sox,Baltimore Orioles,80,2,out to Centerfield,Sunny
